meter_id,timestamp,consumption_kwh,voltage_v,current_a,power_factor,status
M-102,2026-09-03 02:00:00,34.13,217.86,141.85,0.918,OK
M-102,2026-09-03 03:00:00,32.67,218.12,143.75,0.919,OK
M-102,2026-09-03 04:00:00,30.63,218.35,141.46,0.921,OK
M-102,2026-09-03 05:00:00,30.37,220.97,144.87,0.928,OK
M-102,2026-09-03 06:00:00,39.77,219.02,182.58,0.913,OK
M-102,2026-09-03 07:00:00,38.79,218.6,180.26,0.932,OK
M-102,2026-09-03 08:00:00,50.59,220.03,217.0,0.927,OK
M-102,2026-09-03 09:00:00,49.89,218.26,221.72,0.911,OK
M-102,2026-09-03 10:00:00,49.33,217.34,224.85,0.935,OK
M-102,2026-09-03 11:00:00,51.42,220.66,221.3,0.919,OK
M-102,2026-09-03 12:00:00,49.07,217.19,216.9,0.944,OK
M-102,2026-09-03 13:00:00,47.51,218.34,220.39,0.909,OK
M-102,2026-09-03 14:00:00,48.97,220.45,219.57,0.937,OK
M-102,2026-09-03 15:00:00,49.86,221.89,222.48,0.914,OK
M-102,2026-09-03 16:00:00,49.18,221.52,225.16,0.909,OK
M-102,2026-09-03 17:00:00,48.72,220.61,225.83,0.933,OK
M-102,2026-09-03 18:00:00,40.09,220.35,181.01,0.926,OK
M-102,2026-09-03 19:00:00,40.4,219.19,182.4,0.938,OK
M-102,2026-09-03 20:00:00,45.73,220.39,176.83,0.919,OK
M-102,2026-09-03 21:00:00,41.52,220.91,182.3,0.948,OK
M-102,2026-09-03 22:00:00,40.83,217.19,185.56,0.954,OK
M-102,2026-09-03 23:00:00,41.16,218.54,185.39,0.918,OK
M-102,2026-09-04 00:00:00,31.94,220.34,142.51,0.946,OK
M-102,2026-09-04 01:00:00,28.5,220.01,145.48,0.927,OK
M-102,2026-09-04 02:00:00,29.03,217.1,144.07,0.94,OK
M-102,2026-09-04 03:00:00,28.99,219.86,142.72,0.948,OK
M-102,2026-09-04 04:00:00,31.36,219.39,140.48,0.949,OK
M-102,2026-09-04 05:00:00,32.65,219.72,141.4,0.906,OK
M-102,2026-09-04 06:00:00,41.18,220.9,176.88,0.932,OK
M-102,2026-09-04 07:00:00,44.78,219.88,178.86,0.957,OK
M-102,2026-09-04 08:00:00,51.42,220.27,219.67,0.93,OK
M-102,2026-09-04 09:00:00,49.79,219.89,219.66,0.906,OK
M-102,2026-09-04 10:00:00,49.52,219.73,223.11,0.906,OK
M-102,2026-09-04 11:00:00,51.06,219.13,222.85,0.926,OK
M-102,2026-09-04 12:00:00,46.58,219.35,218.68,0.948,OK
M-102,2026-09-04 13:00:00,48.13,219.35,223.68,0.934,OK
M-102,2026-09-04 14:00:00,49.03,219.36,224.38,0.906,OK
M-102,2026-09-04 15:00:00,46.79,218.5,220.16,0.936,OK
M-102,2026-09-04 16:00:00,48.44,217.91,228.88,0.933,OK
M-102,2026-09-04 17:00:00,47.25,220.17,220.28,0.895,OK
M-102,2026-09-04 18:00:00,40.91,219.46,187.87,0.934,OK
M-102,2026-09-04 19:00:00,42.32,219.3,181.67,0.896,OK
M-102,2026-09-04 20:00:00,41.63,218.78,181.82,0.932,OK
M-102,2026-09-04 21:00:00,39.43,220.73,180.57,0.91,OK
M-102,2026-09-04 22:00:00,42.37,219.2,177.97,0.959,OK
M-102,2026-09-04 23:00:00,42.51,218.87,182.45,0.922,OK
M-102,2026-09-05 00:00:00,31.81,219.89,142.67,0.93,OK
M-102,2026-09-05 01:00:00,31.29,219.38,138.23,0.944,OK
M-102,2026-09-05 02:00:00,29.22,219.02,141.99,0.932,OK
M-102,2026-09-05 03:00:00,30.98,220.61,146.99,0.91,OK
M-102,2026-09-05 04:00:00,32.89,219.31,140.24,0.935,OK
M-102,2026-09-05 05:00:00,30.79,219.07,145.24,0.921,OK
M-102,2026-09-05 06:00:00,39.3,221.32,180.46,0.939,OK
M-102,2026-09-05 07:00:00,43.56,218.76,188.96,0.931,OK
M-102,2026-09-05 08:00:00,47.16,219.24,219.43,0.914,OK
M-102,2026-09-05 09:00:00,47.39,218.54,221.33,0.943,OK
M-102,2026-09-05 10:00:00,47.63,219.46,230.19,0.931,OK
M-102,2026-09-05 11:00:00,46.95,221.34,226.88,0.934,OK
M-102,2026-09-05 12:00:00,46.86,218.65,222.39,0.952,OK
M-102,2026-09-05 13:00:00,50.74,217.08,222.05,0.915,OK
M-102,2026-09-05 14:00:00,50.52,221.33,225.4,0.906,OK
M-102,2026-09-05 15:00:00,49.82,218.01,224.81,0.93,OK
M-102,2026-09-05 16:00:00,49.77,217.78,220.86,0.925,OK
M-102,2026-09-05 17:00:00,48.69,219.32,221.32,0.923,OK
M-102,2026-09-05 18:00:00,40.41,219.63,183.49,0.924,OK
M-102,2026-09-05 19:00:00,40.65,220.57,176.4,0.93,OK
M-102,2026-09-05 20:00:00,40.55,217.66,185.04,0.9,OK
M-102,2026-09-05 21:00:00,40.97,220.2,182.14,0.923,OK
M-102,2026-09-05 22:00:00,41.68,220.58,184.96,0.926,OK
M-102,2026-09-05 23:00:00,36.69,221.47,184.47,0.94,OK
M-102,2026-09-06 00:00:00,30.1,221.03,144.58,0.953,OK
M-102,2026-09-06 01:00:00,30.1,220.9,141.88,0.931,OK
M-102,2026-09-06 02:00:00,29.67,220.69,143.8,0.931,OK
M-102,2026-09-06 03:00:00,32.08,221.77,141.78,0.916,OK
M-102,2026-09-06 04:00:00,30.62,221.05,142.59,0.908,OK
M-102,2026-09-06 05:00:00,29.32,220.04,136.45,0.913,OK
M-102,2026-09-06 06:00:00,39.79,219.23,184.14,0.933,OK
M-102,2026-09-06 07:00:00,39.94,220.57,184.18,0.92,OK
M-102,2026-09-06 08:00:00,48.98,220.47,224.89,0.909,OK
M-102,2026-09-06 09:00:00,50.46,221.7,218.51,0.945,OK
M-102,2026-09-06 10:00:00,49.8,219.75,222.23,0.94,OK
M-102,2026-09-06 11:00:00,48.61,221.05,222.47,0.922,OK
M-102,2026-09-06 12:00:00,48.17,218.72,218.18,0.903,OK
M-102,2026-09-06 13:00:00,50.59,221.71,227.19,0.906,OK
M-102,2026-09-06 14:00:00,50.58,219.45,226.03,0.932,OK
M-102,2026-09-06 15:00:00,45.67,218.72,222.56,0.933,OK
M-102,2026-09-06 16:00:00,46.47,221.23,223.39,0.918,OK
M-102,2026-09-06 17:00:00,47.23,219.68,215.29,0.921,OK
M-102,2026-09-06 18:00:00,37.69,219.46,183.52,0.914,OK
M-102,2026-09-06 19:00:00,39.48,220.72,185.37,0.928,OK
M-102,2026-09-06 20:00:00,41.59,220.04,178.68,0.932,OK
M-102,2026-09-06 21:00:00,39.63,219.06,183.47,0.938,OK
M-102,2026-09-06 22:00:00,41.47,221.43,173.41,0.884,OK
M-102,2026-09-06 23:00:00,39.37,219.62,185.24,0.908,OK
M-102,2026-09-07 00:00:00,29.71,217.69,145.64,0.947,OK
M-102,2026-09-07 01:00:00,31.58,219.3,138.98,0.915,OK
M-102,2026-09-07 02:00:00,33.24,217.94,144.76,0.924,OK
M-102,2026-09-07 03:00:00,30.13,218.38,146.44,0.954,OK
M-102,2026-09-07 04:00:00,31.62,219.19,139.07,0.918,OK
M-102,2026-09-07 05:00:00,29.39,218.53,142.84,0.897,OK
M-102,2026-09-07 06:00:00,39.8,219.1,176.75,0.916,OK
M-102,2026-09-07 07:00:00,38.91,220.07,188.16,0.934,OK
M-102,2026-09-07 08:00:00,46.08,220.26,219.8,0.915,OK
M-102,2026-09-07 09:00:00,50.91,219.66,218.15,0.921,OK
M-102,2026-09-07 10:00:00,49.58,219.67,219.84,0.926,OK
M-102,2026-09-07 11:00:00,47.96,220.29,223.22,0.929,OK
M-102,2026-09-07 12:00:00,48.51,219.72,224.15,0.925,OK
M-102,2026-09-07 13:00:00,49.47,218.39,226.85,0.942,OK
M-102,2026-09-07 14:00:00,45.87,221.89,222.41,0.937,OK
M-102,2026-09-07 15:00:00,49.59,220.04,220.08,0.926,OK
M-102,2026-09-07 16:00:00,47.87,220.24,220.89,0.918,OK
M-102,2026-09-07 17:00:00,47.83,220.47,217.68,0.938,OK
M-102,2026-09-07 18:00:00,40.9,220.11,185.06,0.936,OK
M-102,2026-09-07 19:00:00,41.03,219.36,181.89,0.963,OK
M-102,2026-09-07 20:00:00,39.67,220.52,180.16,0.934,OK
M-102,2026-09-07 21:00:00,37.95,219.89,185.53,0.913,OK
M-102,2026-09-07 22:00:00,42.62,218.48,184.04,0.957,OK
M-102,2026-09-07 23:00:00,41.67,221.91,182.13,0.932,OK
M-102,2026-09-08 00:00:00,31.63,220.7,140.58,0.937,OK
M-102,2026-09-08 01:00:00,31.71,220.16,140.19,0.929,OK
M-102,2026-09-08 02:00:00,29.28,220.68,138.14,0.891,OK
M-102,2026-09-08 03:00:00,32.05,221.57,141.13,0.923,OK
M-102,2026-09-08 04:00:00,32.87,220.14,141.37,0.941,OK
M-102,2026-09-08 05:00:00,30.85,218.81,145.55,0.934,OK
M-102,2026-09-08 06:00:00,42.14,222.3,184.14,0.919,OK
M-102,2026-09-08 07:00:00,38.0,220.79,179.18,0.937,OK
M-102,2026-09-08 08:00:00,49.46,220.92,218.39,0.912,OK
M-102,2026-09-08 09:00:00,51.37,220.44,230.33,0.939,OK
M-102,2026-09-08 10:00:00,48.39,219.28,216.33,0.914,OK
M-102,2026-09-08 11:00:00,46.68,220.33,226.93,0.936,OK
M-102,2026-09-08 12:00:00,48.72,221.16,221.24,0.93,OK
M-102,2026-09-08 13:00:00,50.24,219.59,221.17,0.909,OK
M-102,2026-09-08 14:00:00,45.72,220.07,220.98,0.911,OK
M-102,2026-09-08 15:00:00,49.22,217.41,221.92,0.916,OK
M-102,2026-09-08 16:00:00,50.01,218.62,222.92,0.932,OK
M-102,2026-09-08 17:00:00,51.12,219.89,224.09,0.923,OK
M-102,2026-09-08 18:00:00,39.35,220.23,183.56,0.939,OK
M-102,2026-09-08 19:00:00,40.72,220.11,184.62,0.942,OK
M-102,2026-09-08 20:00:00,42.05,217.83,179.75,0.953,OK
M-102,2026-09-08 21:00:00,40.94,219.14,177.02,0.942,OK
M-102,2026-09-08 22:00:00,39.98,221.68,180.62,0.914,OK
M-102,2026-09-08 23:00:00,39.04,220.47,182.79,0.937,OK
M-102,2026-09-09 00:00:00,33.32,220.59,143.16,0.926,OK
M-102,2026-09-09 01:00:00,31.79,220.26,142.88,0.942,OK
M-102,2026-09-09 02:00:00,32.68,219.03,142.69,0.931,OK
M-102,2026-09-09 03:00:00,31.63,222.65,143.14,0.922,OK
M-102,2026-09-09 04:00:00,32.44,220.12,145.77,0.965,OK
M-102,2026-09-09 05:00:00,31.0,219.04,143.53,0.925,OK
M-102,2026-09-09 06:00:00,40.93,220.38,184.7,0.949,OK
M-102,2026-09-09 07:00:00,40.31,223.24,181.16,0.936,OK
M-102,2026-09-09 08:00:00,47.98,218.87,219.68,0.944,OK
M-102,2026-09-09 09:00:00,48.62,219.92,222.14,0.941,OK
M-102,2026-09-09 10:00:00,47.76,220.27,218.53,0.939,OK
M-102,2026-09-09 11:00:00,49.88,220.81,219.33,0.919,OK
M-102,2026-09-09 12:00:00,48.34,221.56,218.93,0.94,OK
M-102,2026-09-09 13:00:00,50.37,223.38,225.5,0.904,OK
M-102,2026-09-09 14:00:00,47.95,218.98,219.91,0.914,OK
M-102,2026-09-09 15:00:00,48.74,220.4,218.11,0.931,OK
M-102,2026-09-09 16:00:00,50.15,220.72,223.28,0.924,OK
M-102,2026-09-09 17:00:00,53.1,217.77,222.46,0.915,OK
M-102,2026-09-09 18:00:00,37.35,219.85,182.21,0.923,OK
M-102,2026-09-09 19:00:00,44.1,220.87,183.81,0.916,OK
M-102,2026-09-09 20:00:00,38.68,220.21,182.27,0.902,OK
M-102,2026-09-09 21:00:00,40.16,219.74,182.2,0.918,OK
M-102,2026-09-09 22:00:00,39.51,220.11,181.63,0.939,OK
M-102,2026-09-09 23:00:00,42.43,219.45,181.28,0.937,OK
M-102,2026-09-10 00:00:00,32.78,220.95,141.26,0.945,OK
M-102,2026-09-10 01:00:00,34.01,218.96,147.89,0.93,OK
M-102,2026-09-10 02:00:00,31.7,219.22,142.27,0.908,OK
M-102,2026-09-10 03:00:00,31.85,220.1,140.25,0.918,OK
M-102,2026-09-10 04:00:00,29.7,220.18,143.26,0.939,OK
M-102,2026-09-10 05:00:00,35.61,220.58,143.39,0.914,OK
M-102,2026-09-10 06:00:00,38.16,218.89,186.91,0.914,OK
M-102,2026-09-10 07:00:00,40.41,218.92,181.89,0.925,OK
M-102,2026-09-10 08:00:00,51.49,218.33,219.34,0.944,OK
M-102,2026-09-10 09:00:00,50.17,218.1,219.9,0.919,OK
M-102,2026-09-10 10:00:00,49.18,218.76,225.26,0.929,OK
M-102,2026-09-10 11:00:00,50.5,221.24,214.62,0.912,OK
M-102,2026-09-10 12:00:00,49.88,221.3,222.5,0.938,OK
M-102,2026-09-10 13:00:00,45.0,220.17,219.41,0.927,OK
M-102,2026-09-10 14:00:00,50.14,220.73,224.13,0.927,OK
M-102,2026-09-10 15:00:00,45.96,220.5,220.39,0.914,OK
M-102,2026-09-10 16:00:00,50.42,220.15,224.49,0.884,OK
M-102,2026-09-10 17:00:00,46.98,219.34,227.42,0.9,OK
M-102,2026-09-10 18:00:00,42.7,221.33,182.2,0.934,OK
M-102,2026-09-10 19:00:00,41.31,220.84,183.25,0.964,OK
M-102,2026-09-10 20:00:00,42.23,220.54,177.42,0.947,OK
M-102,2026-09-10 21:00:00,42.64,221.4,180.88,0.944,OK
M-102,2026-09-10 22:00:00,45.11,219.39,179.91,0.925,OK
M-102,2026-09-10 23:00:00,39.6,216.68,179.49,0.923,OK
M-102,2026-09-11 00:00:00,32.34,222.32,141.08,0.93,OK
M-102,2026-09-11 01:00:00,34.0,220.99,143.34,0.934,OK
M-102,2026-09-11 02:00:00,34.14,220.6,142.73,0.935,OK
M-102,2026-09-11 03:00:00,31.16,222.68,143.77,0.926,OK
M-102,2026-09-11 04:00:00,32.44,221.37,146.33,0.93,OK
M-102,2026-09-11 05:00:00,27.39,217.34,144.11,0.952,OK
M-102,2026-09-11 06:00:00,40.79,218.92,185.16,0.907,OK
M-102,2026-09-11 07:00:00,40.95,219.41,182.06,0.931,OK
M-102,2026-09-11 08:00:00,54.26,221.26,224.26,0.943,OK
M-102,2026-09-11 09:00:00,51.94,217.53,221.19,0.927,OK
M-102,2026-09-11 10:00:00,50.74,219.79,218.85,0.92,OK
M-102,2026-09-11 11:00:00,51.98,220.78,224.01,0.939,OK
M-102,2026-09-11 12:00:00,49.21,218.58,222.35,0.897,OK
M-102,2026-09-11 13:00:00,49.55,221.45,222.73,0.954,OK
M-102,2026-09-11 14:00:00,52.11,219.58,218.77,0.937,OK
M-102,2026-09-11 15:00:00,53.84,221.34,226.2,0.924,OK
M-102,2026-09-11 16:00:00,47.69,218.68,224.13,0.926,OK
M-102,2026-09-11 17:00:00,49.07,219.57,226.54,0.893,OK
M-102,2026-09-11 18:00:00,41.39,220.05,180.06,0.929,OK
M-102,2026-09-11 19:00:00,39.99,218.16,184.53,0.922,OK
M-102,2026-09-11 20:00:00,41.71,218.07,180.32,0.94,OK
M-102,2026-09-11 21:00:00,42.5,217.65,182.03,0.941,OK
M-102,2026-09-11 22:00:00,37.49,218.94,183.09,0.913,OK
M-102,2026-09-11 23:00:00,39.68,219.23,181.61,0.939,OK
M-102,2026-09-12 00:00:00,30.88,220.34,145.5,0.92,OK
M-102,2026-09-12 01:00:00,30.12,220.35,137.62,0.925,OK
M-102,2026-09-12 02:00:00,27.41,218.92,140.95,0.954,OK
M-102,2026-09-12 03:00:00,28.61,221.33,138.24,0.95,OK
M-102,2026-09-12 04:00:00,30.34,220.74,140.66,0.895,OK
M-102,2026-09-12 05:00:00,28.33,221.86,141.72,0.923,OK
M-102,2026-09-12 06:00:00,40.66,222.53,185.56,0.921,OK
M-102,2026-09-12 07:00:00,40.45,218.17,187.63,0.945,OK
M-102,2026-09-12 08:00:00,47.45,219.71,222.07,0.916,OK
M-102,2026-09-12 09:00:00,47.51,221.19,222.59,0.928,OK
M-102,2026-09-12 10:00:00,49.41,218.83,223.47,0.941,OK
M-102,2026-09-12 11:00:00,50.75,219.55,229.57,0.923,OK
M-102,2026-09-12 12:00:00,50.66,219.36,224.22,0.924,OK
M-102,2026-09-12 13:00:00,50.25,219.51,219.28,0.931,OK
M-102,2026-09-12 14:00:00,51.07,217.79,219.95,0.901,OK
M-102,2026-09-12 15:00:00,47.01,219.81,217.82,0.912,OK
M-102,2026-09-12 16:00:00,48.02,219.47,219.44,0.95,OK
M-102,2026-09-12 17:00:00,50.47,219.45,221.81,0.924,OK
M-102,2026-09-12 18:00:00,41.07,218.91,183.91,0.931,OK
M-102,2026-09-12 19:00:00,36.82,220.91,182.8,0.926,OK
M-102,2026-09-12 20:00:00,43.75,220.26,179.52,0.929,OK
M-102,2026-09-12 21:00:00,40.3,220.13,181.82,0.943,OK
M-102,2026-09-12 22:00:00,42.96,220.98,182.15,0.919,OK
M-102,2026-09-12 23:00:00,41.86,221.31,179.87,0.963,OK
M-102,2026-09-13 00:00:00,31.46,219.34,135.98,0.948,OK
M-102,2026-09-13 01:00:00,32.68,221.21,143.31,0.937,OK
M-102,2026-09-13 02:00:00,33.87,221.83,145.32,0.935,OK
M-102,2026-09-13 03:00:00,33.31,219.28,141.64,0.956,OK
M-102,2026-09-13 04:00:00,32.07,220.15,144.97,0.921,OK
M-102,2026-09-13 05:00:00,31.7,220.67,146.87,0.904,OK
M-102,2026-09-13 06:00:00,40.09,219.74,187.51,0.903,OK
M-102,2026-09-13 07:00:00,43.89,219.92,184.21,0.924,OK
M-102,2026-09-13 08:00:00,51.23,221.38,220.13,0.938,OK
M-102,2026-09-13 09:00:00,49.72,219.79,222.2,0.946,OK
M-102,2026-09-13 10:00:00,47.72,220.74,216.89,0.939,OK
M-102,2026-09-13 11:00:00,50.14,219.62,222.98,0.942,OK
M-102,2026-09-13 12:00:00,49.2,219.63,220.3,0.96,OK
M-102,2026-09-13 13:00:00,46.16,217.99,223.26,0.928,OK
M-102,2026-09-13 14:00:00,48.5,220.47,215.5,0.924,OK
M-102,2026-09-13 15:00:00,45.5,221.72,224.28,0.952,OK
M-102,2026-09-13 16:00:00,49.93,221.59,221.9,0.955,OK
M-102,2026-09-13 17:00:00,51.32,220.24,218.94,0.937,OK
M-102,2026-09-13 18:00:00,37.22,222.73,183.57,0.94,OK
M-102,2026-09-13 19:00:00,43.13,219.91,182.71,0.936,OK
M-102,2026-09-13 20:00:00,39.01,221.52,179.27,0.951,OK
M-102,2026-09-13 21:00:00,38.7,219.9,185.06,0.935,OK
M-102,2026-09-13 22:00:00,41.31,220.1,185.14,0.951,OK
M-102,2026-09-13 23:00:00,41.04,219.0,184.03,0.962,OK
M-102,2026-09-14 00:00:00,32.53,218.07,144.7,0.918,OK
M-102,2026-09-14 01:00:00,33.91,217.7,143.42,0.946,OK
M-102,2026-09-14 02:00:00,30.7,219.89,146.79,0.933,OK
M-102,2026-09-14 03:00:00,33.8,218.81,139.87,0.927,OK
M-102,2026-09-14 04:00:00,33.17,218.0,138.57,0.942,OK
M-102,2026-09-14 05:00:00,30.59,217.77,141.38,0.92,OK
M-102,2026-09-14 06:00:00,40.47,219.07,184.95,0.955,OK
M-102,2026-09-14 07:00:00,39.25,221.84,180.11,0.933,OK
M-102,2026-09-14 08:00:00,48.29,221.62,221.29,0.952,OK
M-102,2026-09-14 09:00:00,47.81,220.11,221.63,0.915,OK
M-102,2026-09-14 10:00:00,49.18,221.37,221.78,0.948,OK
M-102,2026-09-14 11:00:00,48.69,220.8,221.12,0.921,OK
M-102,2026-09-14 12:00:00,50.34,218.84,221.5,0.916,OK
M-102,2026-09-14 13:00:00,51.88,221.97,221.29,0.922,OK
M-102,2026-09-14 14:00:00,49.8,218.73,228.94,0.902,OK
M-102,2026-09-14 15:00:00,51.6,219.98,219.28,0.921,OK
M-102,2026-09-14 16:00:00,49.76,219.78,218.91,0.937,OK
M-102,2026-09-14 17:00:00,47.47,219.58,219.66,0.909,OK
M-102,2026-09-14 18:00:00,39.72,219.52,182.52,0.926,OK
M-102,2026-09-14 19:00:00,40.44,220.83,180.19,0.952,OK
M-102,2026-09-14 20:00:00,39.64,219.71,183.62,0.935,OK
M-102,2026-09-14 21:00:00,43.3,217.87,183.69,0.937,OK
M-102,2026-09-14 22:00:00,42.7,221.19,181.5,0.92,OK
M-102,2026-09-14 23:00:00,37.81,217.89,182.58,0.926,OK
M-103,2026-09-01 00:00:00,20.26,220.46,79.95,0.945,OK
M-103,2026-09-01 01:00:00,18.64,223.68,84.58,0.974,OK
M-103,2026-09-01 02:00:00,19.31,222.47,86.12,0.947,OK
M-103,2026-09-01 03:00:00,19.75,223.0,82.34,0.978,OK
M-103,2026-09-01 04:00:00,18.97,222.48,85.15,0.917,OK
M-103,2026-09-01 05:00:00,19.08,221.94,85.34,0.971,OK
M-103,2026-09-01 06:00:00,23.83,221.83,106.06,0.961,OK
M-103,2026-09-01 07:00:00,24.06,223.25,109.97,0.944,OK
M-103,2026-09-01 08:00:00,29.33,219.92,137.15,0.963,OK
M-103,2026-09-01 09:00:00,28.42,220.91,132.17,0.957,OK
M-103,2026-09-01 10:00:00,31.33,220.6,129.49,0.94,OK
M-103,2026-09-01 11:00:00,31.19,221.97,131.89,0.954,OK
M-103,2026-09-01 12:00:00,27.99,224.95,132.57,0.981,OK
M-103,2026-09-01 13:00:00,28.1,221.0,135.22,0.933,OK
M-103,2026-09-01 14:00:00,30.34,223.26,136.76,0.953,OK
M-103,2026-09-01 15:00:00,28.92,222.47,135.53,0.954,OK
M-103,2026-09-01 16:00:00,27.18,223.29,133.62,0.942,OK
M-103,2026-09-01 17:00:00,29.89,222.9,134.27,0.973,OK
M-103,2026-09-01 18:00:00,23.09,221.36,104.63,0.973,OK
M-103,2026-09-01 19:00:00,23.27,219.81,107.4,0.986,OK
M-103,2026-09-01 20:00:00,24.91,223.16,111.79,0.969,OK
M-103,2026-09-01 21:00:00,23.63,221.49,108.99,0.99,OK
M-103,2026-09-01 22:00:00,24.59,222.56,108.09,0.945,OK
M-103,2026-09-01 23:00:00,25.73,222.6,107.5,0.976,OK
M-103,2026-09-02 00:00:00,19.18,222.01,85.96,0.959,OK
M-103,2026-09-02 01:00:00,18.03,223.78,84.33,0.958,OK
M-103,2026-09-02 02:00:00,17.78,223.32,84.13,0.97,OK
M-103,2026-09-02 03:00:00,19.39,222.69,84.91,0.95,OK
M-103,2026-09-02 04:00:00,18.41,223.05,88.59,0.945,OK
M-103,2026-09-02 05:00:00,17.69,224.07,86.01,0.931,OK
M-103,2026-09-02 06:00:00,24.25,221.24,105.35,0.955,OK
M-103,2026-09-02 07:00:00,23.42,222.01,107.88,0.952,OK
M-103,2026-09-02 08:00:00,27.37,222.9,135.62,0.973,OK
M-103,2026-09-02 09:00:00,27.27,222.81,134.18,0.945,OK
M-103,2026-09-02 10:00:00,29.13,224.21,132.93,0.989,OK
M-103,2026-09-02 11:00:00,27.12,220.9,140.76,0.975,OK
M-103,2026-09-02 12:00:00,30.28,222.59,130.29,0.958,OK
M-103,2026-09-02 13:00:00,29.79,223.44,133.97,0.961,OK
M-103,2026-09-02 14:00:00,28.92,222.7,136.57,0.971,OK
M-103,2026-09-02 15:00:00,28.32,221.32,130.14,0.951,OK
M-103,2026-09-02 16:00:00,30.06,221.81,136.21,0.981,OK
M-103,2026-09-02 17:00:00,30.76,221.01,134.01,0.984,OK
M-103,2026-09-02 18:00:00,23.85,221.59,109.86,0.947,OK
M-103,2026-09-02 19:00:00,22.16,221.06,111.38,0.99,OK
M-103,2026-09-02 20:00:00,22.62,222.61,105.71,0.983,OK
M-103,2026-09-02 21:00:00,24.0,219.79,111.2,0.95,OK
M-103,2026-09-02 22:00:00,22.63,222.14,103.79,0.926,OK
M-103,2026-09-02 23:00:00,22.33,221.0,107.87,0.966,OK
M-103,2026-09-03 00:00:00,19.09,222.9,88.36,0.977,OK
M-103,2026-09-03 01:00:00,18.72,222.61,86.59,0.962,OK
M-103,2026-09-03 02:00:00,18.24,221.02,84.68,0.966,OK
M-103,2026-09-03 03:00:00,18.61,221.21,83.69,0.942,OK
M-103,2026-09-03 04:00:00,19.89,220.96,85.92,0.972,OK
M-103,2026-09-03 05:00:00,18.05,223.23,81.46,0.952,OK
M-103,2026-09-03 06:00:00,23.43,223.37,109.6,0.96,OK
M-103,2026-09-03 07:00:00,22.48,221.42,111.11,0.988,OK
M-103,2026-09-03 08:00:00,29.12,222.43,126.57,0.989,OK
M-103,2026-09-03 09:00:00,31.01,220.78,138.77,0.974,OK
M-103,2026-09-03 10:00:00,28.25,220.47,133.95,0.95,OK
M-103,2026-09-03 11:00:00,28.31,222.96,135.98,0.964,OK
M-103,2026-09-03 12:00:00,27.5,221.1,132.35,0.973,OK
M-103,2026-09-03 13:00:00,30.53,221.09,136.45,0.919,OK
M-103,2026-09-03 14:00:00,27.0,221.52,137.54,0.949,OK
M-103,2026-09-03 15:00:00,31.09,222.03,137.08,0.956,OK
M-103,2026-09-03 16:00:00,28.96,223.92,133.96,0.966,OK
M-103,2026-09-03 17:00:00,29.99,220.6,136.79,0.971,OK
M-103,2026-09-03 18:00:00,23.57,219.45,101.93,0.945,OK
M-103,2026-09-03 19:00:00,24.56,222.22,109.82,0.989,OK
M-103,2026-09-03 20:00:00,22.4,222.37,109.4,0.949,OK
M-103,2026-09-03 21:00:00,23.95,223.69,104.68,0.95,OK
M-103,2026-09-03 22:00:00,26.36,223.23,109.38,0.959,OK
M-103,2026-09-03 23:00:00,23.88,222.14,107.73,0.965,OK
M-103,2026-09-04 00:00:00,17.78,221.27,85.3,0.99,OK
M-103,2026-09-04 01:00:00,18.61,221.77,90.32,0.964,OK
M-103,2026-09-04 02:00:00,17.13,222.25,84.34,0.984,OK
M-103,2026-09-04 03:00:00,18.99,222.77,89.83,0.984,OK
M-103,2026-09-04 04:00:00,18.65,221.42,92.85,0.949,OK
M-103,2026-09-04 05:00:00,17.27,222.98,92.67,0.955,OK
M-103,2026-09-04 06:00:00,25.42,224.36,111.54,0.937,OK
M-103,2026-09-04 07:00:00,23.6,219.63,108.09,0.976,OK
M-103,2026-09-04 08:00:00,28.8,224.83,135.5,0.955,OK
M-103,2026-09-04 09:00:00,28.61,223.18,133.64,0.951,OK
M-103,2026-09-04 10:00:00,28.36,222.45,136.45,0.929,OK
M-103,2026-09-04 11:00:00,27.65,222.48,137.78,0.949,OK
M-103,2026-09-04 12:00:00,28.92,222.88,133.32,0.94,OK
M-103,2026-09-04 13:00:00,28.11,221.88,134.1,0.969,OK
M-103,2026-09-04 14:00:00,27.64,223.31,134.35,0.967,OK
M-103,2026-09-04 15:00:00,29.29,221.0,132.99,0.959,OK
M-103,2026-09-04 16:00:00,30.63,220.93,132.92,0.953,OK
M-103,2026-09-04 17:00:00,29.36,222.58,132.16,0.968,OK
M-103,2026-09-04 18:00:00,24.99,223.2,113.75,0.946,OK
M-103,2026-09-04 19:00:00,22.84,221.46,109.25,0.943,OK
M-103,2026-09-04 20:00:00,23.39,221.19,108.06,0.955,OK
M-103,2026-09-04 21:00:00,25.33,224.97,110.08,0.963,OK
M-103,2026-09-04 22:00:00,23.57,222.31,109.49,0.967,OK
M-103,2026-09-04 23:00:00,26.41,223.03,106.94,0.963,OK
M-103,2026-09-05 00:00:00,16.83,223.52,87.99,0.947,OK
M-103,2026-09-05 01:00:00,18.71,220.49,80.5,0.976,OK
M-103,2026-09-05 02:00:00,18.16,222.28,82.35,0.952,OK
M-103,2026-09-05 03:00:00,18.16,220.61,87.9,0.946,OK
M-103,2026-09-05 04:00:00,18.9,223.49,88.59,0.95,OK
